StateWellNumber|County|Aquifer|Status|MeasurementMonth|MeasurementDay|MeasurementYear|MeasurementDate|MeasurementTime|DepthFromLSD|LandElevation|LandElevationMethod|WaterElevation|MeasurementNumber|MeasuringAgency|MethodOfMeasurement|Remarks|Comments|CreatedDate|LastUpdateDate
5515101|Schleicher|Edwards-Trinity Plateau/Other|Publishable|12|8|1972|1972-12-08||52.2|2142|Interpolated From Topo Map|2089.8|1|Texas Water Development Board|Steel Tape||||
5515101|Schleicher|Edwards-Trinity Plateau/Other|Publishable|12|10|1973|1973-12-10||51.01|2142|Interpolated From Topo Map|2090.99|1|Texas Water Development Board|Steel Tape||||
5515101|Schleicher|Edwards-Trinity Plateau/Other|No Measurement|12|9|1974|1974-12-09|||2142|Interpolated From Topo Map||1|Texas Water Development Board|Steel Tape| Tape hangs before reaching water level|||
5515101|Schleicher|Edwards-Trinity Plateau/Other|No Measurement|3|4|1976|1976-03-04|||2142|Interpolated From Topo Map||1|Texas Water Development Board|Steel Tape| Tape hangs before reaching water level|||
5515101|Schleicher|Edwards-Trinity Plateau/Other|No Measurement|3|17|1977|1977-03-17|||2142|Interpolated From Topo Map||1|Texas Water Development Board|Steel Tape| Tape hangs before reaching water level|||
5515101|Schleicher|Edwards-Trinity Plateau/Other|No Measurement|3|12|1978|1978-03-12|||2142|Interpolated From Topo Map||1|Texas Water Development Board|Steel Tape| Tape hangs before reaching water level|||
5515102|Schleicher|Edwards-Trinity Plateau/Other|Publishable|0|0|1960|||65|2149|Interpolated From Topo Map|2084|1|Other or Source of Measurement Unknown|Unknown||||
5515105|Schleicher|Edwards-Trinity Plateau/Other|Publishable|7|7|1965|1965-07-07||59.5|2144|Interpolated From Topo Map|2084.5|1|Texas Water Development Board|Steel Tape||||
5515106|Schleicher|Edwards-Trinity Plateau/Other|Publishable|7|9|1965|1965-07-09||64.7|2151|Interpolated From Topo Map|2086.3|1|Texas Water Development Board|Steel Tape||||
5515208|Schleicher|Edwards-Trinity Plateau/Other|Publishable|7|7|1965|1965-07-07||52.4|2136|Interpolated From Topo Map|2083.6|1|Texas Water Development Board|Steel Tape||||
5515301|Schleicher|Edwards-Trinity Plateau/Other|Publishable|3|31|1961|1961-03-31||23.2|2115|Interpolated From Topo Map|2091.8|1|Other or Source of Measurement Unknown|Unknown||||
5515304|Schleicher|Edwards-Trinity Plateau/Other|Publishable|7|7|1965|1965-07-07||87.2|2175|Interpolated From Topo Map|2087.8|1|Texas Water Development Board|Steel Tape||||
5515305|Schleicher|Edwards-Trinity Plateau/Other|Publishable|7|7|1965|1965-07-07||59|2146|Interpolated From Topo Map|2087|1|Texas Water Development Board|Steel Tape||||
5515307|Schleicher|Edwards-Trinity Plateau/Other|Publishable|7|7|1965|1965-07-07||79.6|2155|Interpolated From Topo Map|2075.4|1|Texas Water Development Board|Steel Tape||||
5515308|Schleicher|Edwards-Trinity Plateau/Other|Publishable|7|23|1965|1965-07-23||98.3|2191|Interpolated From Topo Map|2092.7|1|Texas Water Development Board|Steel Tape||||
5515310|Schleicher|Edwards-Trinity Plateau/Other|Publishable|7|19|1965|1965-07-19||30.4|2107|Interpolated From Topo Map|2076.6|1|Texas Water Development Board|Steel Tape||||
5515311|Schleicher|Edwards-Trinity Plateau/Other|Publishable|7|19|1965|1965-07-19||47|2117|Interpolated From Topo Map|2070|1|Texas Water Development Board|Steel Tape||||
5515507|Schleicher|Edwards-Trinity Plateau/Other|Publishable|8|3|1965|1965-08-03||42.8|2134|Interpolated From Topo Map|2091.2|1|Texas Water Development Board|Steel Tape||||
5515602|Schleicher|Edwards-Trinity Plateau/Other|Publishable|7|19|1965|1965-07-19||58.8|2126|Interpolated From Topo Map|2067.2|1|Texas Water Development Board|Steel Tape||||
5515602|Schleicher|Edwards-Trinity Plateau/Other|Publishable|12|9|1965|1965-12-09||40.2|2126|Interpolated From Topo Map|2085.8|1|Texas Water Development Board|Steel Tape||||
5515602|Schleicher|Edwards-Trinity Plateau/Other|Publishable|12|5|1966|1966-12-05||57.5|2126|Interpolated From Topo Map|2068.5|1|Texas Water Development Board|Steel Tape||||
5515602|Schleicher|Edwards-Trinity Plateau/Other|Publishable|11|28|1967|1967-11-28||57.82|2126|Interpolated From Topo Map|2068.18|1|Texas Water Development Board|Steel Tape||||
5515602|Schleicher|Edwards-Trinity Plateau/Other|Publishable|12|2|1968|1968-12-02||47.75|2126|Interpolated From Topo Map|2078.25|1|Texas Water Development Board|Steel Tape||||
5515602|Schleicher|Edwards-Trinity Plateau/Other|No Measurement|12|2|1969|1969-12-02|||2126|Interpolated From Topo Map||1|Texas Water Development Board|| Well site temporarily inaccessible due to impassable roads, locked gate, etc.|||
5515602|Schleicher|Edwards-Trinity Plateau/Other|No Measurement|12|7|1970|1970-12-07|||2126|Interpolated From Topo Map||1|Texas Water Development Board|Steel Tape| Well apparently bridged or caved|||
5515602|Schleicher|Edwards-Trinity Plateau/Other|No Measurement|12|14|1971|1971-12-14|||2126|Interpolated From Topo Map||1|Texas Water Development Board|| Well site temporarily inaccessible due to impassable roads, locked gate, etc.|||
5515603|Schleicher|Edwards-Trinity Plateau/Other|Publishable|7|19|1965|1965-07-19||43.32|2126|Interpolated From Topo Map|2082.68|1|Texas Water Development Board|Steel Tape||||
5515606|Schleicher|Edwards-Trinity Plateau/Other|Publishable|7|23|1965|1965-07-23||46.9|2119|Interpolated From Topo Map|2072.1|1|Texas Water Development Board|Steel Tape||||
5515606|Schleicher|Edwards-Trinity Plateau/Other|Questionable|7|23|1965|1965-07-23||64.6|2119|Interpolated From Topo Map|2054.4|2|Texas Water Development Board|Steel Tape| Pumping-level measurement|||
5515607|Schleicher|Edwards-Trinity Plateau/Other|Publishable|7|23|1965|1965-07-23||117.9|2208|Interpolated From Topo Map|2090.1|1|Texas Water Development Board|Steel Tape||||
5515608|Schleicher|Edwards-Trinity Plateau/Other|Publishable|8|3|1965|1965-08-03||65.3|2249|Interpolated From Topo Map|2183.7|1|Texas Water Development Board|Steel Tape||||
5515610|Schleicher|Edwards-Trinity Plateau/Other|Publishable|8|3|1965|1965-08-03||68.7|2154|Interpolated From Topo Map|2085.3|1|Texas Water Development Board|Steel Tape||||
5518101|Schleicher|Edwards-Trinity Plateau/Other|Publishable|7|13|1960|1960-07-13||172|2241|Interpolated From Topo Map|2069|1|Other or Source of Measurement Unknown|Unknown||||
5518107|Schleicher|Edwards-Trinity Plateau/Other|Publishable|4|0|2004|||147.1|2215|Interpolated From Topo Map|2067.9|1|Groundwater Conservation District|Steel Tape|||2006-11-29|2006-11-29
5518107|Schleicher|Edwards-Trinity Plateau/Other|Publishable|5|0|2004|||150.3|2215|Interpolated From Topo Map|2064.7|1|Groundwater Conservation District|Steel Tape|||2006-11-29|2006-11-29
5518107|Schleicher|Edwards-Trinity Plateau/Other|Publishable|6|0|2004|||149.3|2215|Interpolated From Topo Map|2065.7|1|Groundwater Conservation District|Steel Tape|||2006-03-29|2006-03-29
5518107|Schleicher|Edwards-Trinity Plateau/Other|Publishable|7|0|2004|||153.4|2215|Interpolated From Topo Map|2061.6|1|Groundwater Conservation District|Steel Tape|||2006-03-29|2006-03-29
5518107|Schleicher|Edwards-Trinity Plateau/Other|Publishable|8|0|2004|||150.6|2215|Interpolated From Topo Map|2064.4|1|Groundwater Conservation District|Steel Tape|||2006-03-29|2006-03-29
5518107|Schleicher|Edwards-Trinity Plateau/Other|Publishable|9|0|2004|||148.2|2215|Interpolated From Topo Map|2066.8|1|Groundwater Conservation District|Steel Tape|||2006-03-29|2006-03-29
5518107|Schleicher|Edwards-Trinity Plateau/Other|Publishable|10|0|2004|||147.2|2215|Interpolated From Topo Map|2067.8|1|Groundwater Conservation District|Steel Tape|||2006-03-29|2006-03-29
5518107|Schleicher|Edwards-Trinity Plateau/Other|Publishable|12|0|2004|||140.9|2215|Interpolated From Topo Map|2074.1|1|Groundwater Conservation District|Steel Tape|||2006-03-29|2006-03-29
5518107|Schleicher|Edwards-Trinity Plateau/Other|Publishable|1|0|2005|||141.7|2215|Interpolated From Topo Map|2073.3|1|Groundwater Conservation District|Steel Tape|||2006-03-29|2006-03-29
5518107|Schleicher|Edwards-Trinity Plateau/Other|Publishable|2|0|2005|||140.1|2215|Interpolated From Topo Map|2074.9|1|Groundwater Conservation District|Steel Tape|||2006-03-29|2006-03-29
5518107|Schleicher|Edwards-Trinity Plateau/Other|Publishable|8|0|2005|||143.8|2215|Interpolated From Topo Map|2071.2|1|Groundwater Conservation District|Steel Tape|||2006-03-29|2006-03-29
5518107|Schleicher|Edwards-Trinity Plateau/Other|No Measurement|1|0|2006||||2215|Interpolated From Topo Map||1|Groundwater Conservation District|| Uncertain of reason for no measurement||2006-11-29|2006-11-29
5519102|Schleicher|Edwards-Trinity Plateau/Other|Publishable|6|10|1965|1965-06-10||218.7|2320|Interpolated From Topo Map|2101.3|1|Texas Water Development Board|Steel Tape||||
5523601|Sutton|Edwards-Trinity Plateau/Other|Publishable|1|17|1969|1969-01-17||178.1|2303|Interpolated From Topo Map|2124.9|1|Other or Source of Measurement Unknown|Unknown||||
5525503|Sutton|Edwards-Trinity Plateau/Other|Publishable|2|3|1969|1969-02-03||201.6|2145|Interpolated From Topo Map|1943.4|1|Other or Source of Measurement Unknown|Unknown||||
5613207|Mason|Hickory/Other|No Measurement|12|9|2008|2008-12-09|||1837|Interpolated From Topo Map||1|Texas Water Development Board|Electric Line| Tape hangs before reaching water level||2008-12-09|2008-12-09
5620605|Kimble|Ellenburger-San Saba/Other|Publishable|10|14|1965|1965-10-14||77.5|1734|Interpolated From Topo Map|1656.5|1|U.S. Geological Survey|Steel Tape||||
5620605|Kimble|Ellenburger-San Saba/Other|Publishable|6|27|1974|1974-06-27||68.4|1734|Interpolated From Topo Map|1665.6|1|Texas Water Development Board|Steel Tape||||
5620605|Kimble|Ellenburger-San Saba/Other|Questionable|12|12|1974|1974-12-12||58.2|1734|Interpolated From Topo Map|1675.8|1|Texas Water Development Board|Steel Tape| Pumping-level measurement|||
5620605|Kimble|Ellenburger-San Saba/Other|Questionable|3|8|1976|1976-03-08||62.1|1734|Interpolated From Topo Map|1671.9|1|Texas Water Development Board|Steel Tape| Pumping-level measurement|||
5620605|Kimble|Ellenburger-San Saba/Other|Publishable|3|22|1977|1977-03-22||60.89|1734|Interpolated From Topo Map|1673.11|1|Texas Water Development Board|Steel Tape||||
5620605|Kimble|Ellenburger-San Saba/Other|Publishable|4|17|1978|1978-04-17||68.58|1734|Interpolated From Topo Map|1665.42|1|Texas Water Development Board|Steel Tape||||
5620605|Kimble|Ellenburger-San Saba/Other|Publishable|5|14|1979|1979-05-14||70.09|1734|Interpolated From Topo Map|1663.91|1|Texas Water Development Board|Steel Tape||||
5620605|Kimble|Ellenburger-San Saba/Other|No Measurement|11|20|1980|1980-11-20|||1734|Interpolated From Topo Map||1|Texas Water Development Board|| Well site temporarily inaccessible due to impassable roads, locked gate, etc.|||
5620605|Kimble|Ellenburger-San Saba/Other|No Measurement|10|15|1981|1981-10-15|||1734|Interpolated From Topo Map||1|Texas Water Development Board|| Well site temporarily inaccessible due to impassable roads, locked gate, etc.|||
5620605|Kimble|Ellenburger-San Saba/Other|No Measurement|10|19|1982|1982-10-19|||1734|Interpolated From Topo Map||1|Texas Water Development Board|| Well site temporarily inaccessible due to impassable roads, locked gate, etc.|||
5620605|Kimble|Ellenburger-San Saba/Other|Publishable|10|3|1984|1984-10-03||79.5|1734|Interpolated From Topo Map|1654.5|1|Texas Water Development Board|Steel Tape||||
5620605|Kimble|Ellenburger-San Saba/Other|Publishable|10|18|1985|1985-10-18||44.98|1734|Interpolated From Topo Map|1689.02|1|Texas Water Development Board|Steel Tape||||
5620605|Kimble|Ellenburger-San Saba/Other|Publishable|11|3|1986|1986-11-03||71.33|1734|Interpolated From Topo Map|1662.67|1|Texas Water Development Board|Steel Tape||||
5620605|Kimble|Ellenburger-San Saba/Other|Publishable|4|12|1988|1988-04-12||65.55|1734|Interpolated From Topo Map|1668.45|1|Texas Water Development Board|Steel Tape||||
5620605|Kimble|Ellenburger-San Saba/Other|No Measurement|3|21|1989|1989-03-21|||1734|Interpolated From Topo Map||1|Texas Water Development Board|| Well site temporarily inaccessible due to impassable roads, locked gate, etc.|||
5620605|Kimble|Ellenburger-San Saba/Other|Publishable|10|19|1989|1989-10-19||76.11|1734|Interpolated From Topo Map|1657.89|1|Texas Water Development Board|Steel Tape||||
5620605|Kimble|Ellenburger-San Saba/Other|No Measurement|11|8|1990|1990-11-08|||1734|Interpolated From Topo Map||1|Texas Water Development Board|| Well site temporarily inaccessible due to impassable roads, locked gate, etc.|||
5620605|Kimble|Ellenburger-San Saba/Other|No Measurement|11|12|1991|1991-11-12|||1734|Interpolated From Topo Map||1|Texas Water Development Board|| Well site temporarily inaccessible due to impassable roads, locked gate, etc.|||
5620605|Kimble|Ellenburger-San Saba/Other|No Measurement|12|8|1992|1992-12-08|||1734|Interpolated From Topo Map||1|Texas Water Development Board|| Well site temporarily inaccessible due to impassable roads, locked gate, etc.|||
5621202|Mason|Ellenburger-San Saba/Other|Publishable|0|0|1958|||170|1709|Interpolated From Topo Map|1539|1|Texas Water Development Board|Steel Tape||||
5621202|Mason|Ellenburger-San Saba/Other|Publishable|4|12|1994|1994-04-12||142.22|1709|Interpolated From Topo Map|1566.78|1|Texas Water Development Board|Steel Tape|||1994-04-14|1994-04-14
5621602|Mason|Ellenburger-San Saba/Other|Publishable|0|0|1952|||170|1676|Interpolated From Topo Map|1506|1|Registered Water Well Driller|Unknown||||
5621602|Mason|Ellenburger-San Saba/Other|Publishable|5|20|1987|1987-05-20||212.38|1676|Interpolated From Topo Map|1463.62|1|Texas Water Development Board|Steel Tape||||
5621602|Mason|Ellenburger-San Saba/Other|Questionable|4|12|1994|1994-04-12||227.86|1676|Interpolated From Topo Map|1448.14|1|Texas Water Development Board|Steel Tape| Well pumped recently||1994-04-14|1994-04-14
5640106|Gillespie|Ellenburger-San Saba/Other|Publishable|4|27|1992|1992-04-27||85|1705|Interpolated From Topo Map|1620|1|Registered Water Well Driller|Unknown||||
5640106|Gillespie|Ellenburger-San Saba/Other|Publishable|5|14|1992|1992-05-14||95.09|1705|Interpolated From Topo Map|1609.91|1|Groundwater Conservation District|Steel Tape||||
5640106|Gillespie|Ellenburger-San Saba/Other|Publishable|10|14|1992|1992-10-14||97.4|1705|Interpolated From Topo Map|1607.6|1|Groundwater Conservation District|Steel Tape||||
5640106|Gillespie|Ellenburger-San Saba/Other|Publishable|4|26|1993|1993-04-26||100.22|1705|Interpolated From Topo Map|1604.78|1|Groundwater Conservation District|Steel Tape|||1996-07-11|1996-07-11
5640106|Gillespie|Ellenburger-San Saba/Other|Publishable|10|14|1993|1993-10-14||102.92|1705|Interpolated From Topo Map|1602.08|1|Groundwater Conservation District|Steel Tape|||1996-07-11|1996-07-11
5640106|Gillespie|Ellenburger-San Saba/Other|Publishable|6|28|1994|1994-06-28||113.95|1705|Interpolated From Topo Map|1591.05|1|Groundwater Conservation District|Steel Tape|||1996-07-11|1996-07-11
5640106|Gillespie|Ellenburger-San Saba/Other|Publishable|10|17|1994|1994-10-17||100.11|1705|Interpolated From Topo Map|1604.89|1|Groundwater Conservation District|Steel Tape|||1996-07-11|1996-07-11
5640106|Gillespie|Ellenburger-San Saba/Other|Publishable|6|23|1995|1995-06-23||112.95|1705|Interpolated From Topo Map|1592.05|1|Groundwater Conservation District|Steel Tape|||1996-07-11|1996-07-11
5640106|Gillespie|Ellenburger-San Saba/Other|Publishable|10|18|1995|1995-10-18||101.85|1705|Interpolated From Topo Map|1603.15|1|Groundwater Conservation District|Steel Tape|||1996-07-11|1996-07-11
5640106|Gillespie|Ellenburger-San Saba/Other|Publishable|5|15|1996|1996-05-15||111.66|1705|Interpolated From Topo Map|1593.34|1|Groundwater Conservation District|Steel Tape|||1996-07-11|1996-07-11
5640106|Gillespie|Ellenburger-San Saba/Other|Publishable|10|24|1996|1996-10-24||104.81|1705|Interpolated From Topo Map|1600.19|1|Groundwater Conservation District|Steel Tape|||1997-03-04|1997-03-04
5640106|Gillespie|Ellenburger-San Saba/Other|Publishable|11|17|1997|1997-11-17||102.64|1705|Interpolated From Topo Map|1602.36|1|Groundwater Conservation District|Steel Tape|||1998-06-08|1998-06-08
5640106|Gillespie|Ellenburger-San Saba/Other|Publishable|6|1|1998|1998-06-01||118.58|1705|Interpolated From Topo Map|1586.42|1|Groundwater Conservation District|Steel Tape|||2007-07-19|2007-07-19
5640106|Gillespie|Ellenburger-San Saba/Other|Publishable|11|6|1998|1998-11-06||100.65|1705|Interpolated From Topo Map|1604.35|1|Groundwater Conservation District|Steel Tape|||1999-03-04|1999-03-04
5640106|Gillespie|Ellenburger-San Saba/Other|Publishable|5|3|1999|1999-05-03||94.36|1705|Interpolated From Topo Map|1610.64|1|Groundwater Conservation District|Steel Tape|||1999-05-14|1999-05-14
5640106|Gillespie|Ellenburger-San Saba/Other|Publishable|10|25|1999|1999-10-25||104|1705|Interpolated From Topo Map|1601|1|Groundwater Conservation District|Steel Tape|||2000-01-11|2000-01-11
5640106|Gillespie|Ellenburger-San Saba/Other|Publishable|4|4|2000|2000-04-04||103.75|1705|Interpolated From Topo Map|1601.25|1|Groundwater Conservation District|Steel Tape|||2000-08-08|2000-08-08
5640106|Gillespie|Ellenburger-San Saba/Other|Publishable|5|22|2001|2001-05-22||89.08|1705|Interpolated From Topo Map|1615.92|1|Groundwater Conservation District|Steel Tape|||2001-07-10|2001-07-10
5640106|Gillespie|Ellenburger-San Saba/Other|Publishable|10|30|2001|2001-10-30||98.56|1705|Interpolated From Topo Map|1606.44|1|Groundwater Conservation District|Steel Tape||||
5640106|Gillespie|Ellenburger-San Saba/Other|Publishable|5|16|2002|2002-05-16||104.59|1705|Interpolated From Topo Map|1600.41|1|Groundwater Conservation District|Steel Tape|||2002-08-12|2002-08-12
5640106|Gillespie|Ellenburger-San Saba/Other|Publishable|10|17|2002|2002-10-17||99.28|1705|Interpolated From Topo Map|1605.72|1|Groundwater Conservation District|Electric Line|||2003-02-27|2003-02-27
5640106|Gillespie|Ellenburger-San Saba/Other|Questionable|4|22|2003|2003-04-22||100.8|1705|Interpolated From Topo Map|1604.2|1|Groundwater Conservation District|Electric Line| Well pumped recently||2003-06-17|2003-06-17
5640106|Gillespie|Ellenburger-San Saba/Other|Publishable|10|21|2003|2003-10-21||94.37|1705|Interpolated From Topo Map|1610.63|1|Groundwater Conservation District|Electric Line|||2004-02-10|2004-02-10
5640106|Gillespie|Ellenburger-San Saba/Other|Publishable|5|4|2004|2004-05-04||95.03|1705|Interpolated From Topo Map|1609.97|1|Groundwater Conservation District|Electric Line|||2004-09-02|2004-09-02
5640106|Gillespie|Ellenburger-San Saba/Other|Publishable|10|25|2004|2004-10-25||96.62|1705|Interpolated From Topo Map|1608.38|1|Groundwater Conservation District|Electric Line|||2005-04-06|2005-04-06
5640106|Gillespie|Ellenburger-San Saba/Other|Publishable|5|19|2005|2005-05-19||99.58|1705|Interpolated From Topo Map|1605.42|1|Groundwater Conservation District|Electric Line|||2005-09-08|2005-09-08
5640106|Gillespie|Ellenburger-San Saba/Other|Publishable|10|20|2005|2005-10-20||101.54|1705|Interpolated From Topo Map|1603.46|1|Groundwater Conservation District|Electric Line|||2006-08-02|2006-08-02
5640106|Gillespie|Ellenburger-San Saba/Other|Questionable|4|20|2006|2006-04-20||113.55|1705|Interpolated From Topo Map|1591.45|1|Groundwater Conservation District|Electric Line| Well pumped recently||2006-08-02|2006-08-02
5640106|Gillespie|Ellenburger-San Saba/Other|Questionable|10|19|2006|2006-10-19||116|1705|Interpolated From Topo Map|1589|1|Groundwater Conservation District|Electric Line| Well pumped recently||2007-08-08|2007-08-08
5640106|Gillespie|Ellenburger-San Saba/Other|Publishable|5|11|2007|2007-05-11||89.43|1705|Interpolated From Topo Map|1615.57|1|Groundwater Conservation District|Electric Line||||
5640106|Gillespie|Ellenburger-San Saba/Other|Questionable|10|24|2007|2007-10-24||95.5|1705|Interpolated From Topo Map|1609.5|1|Groundwater Conservation District|Electric Line| Well pumped recently||2008-08-18|2008-08-18
5640106|Gillespie|Ellenburger-San Saba/Other|Publishable|5|20|2009|2009-05-20||97.3|1705|Interpolated From Topo Map|1607.7|1|Groundwater Conservation District|Electric Line|||2010-04-09|2010-04-09
5640106|Gillespie|Ellenburger-San Saba/Other|Publishable|11|13|2009|2009-11-13||92.4|1705|Interpolated From Topo Map|1612.6|1|Groundwater Conservation District|Electric Line|||2010-04-09|2010-04-09
5640106|Gillespie|Ellenburger-San Saba/Other|Publishable|11|1|2010|2010-11-01||98.25|1705|Interpolated From Topo Map|1606.75|1|Groundwater Conservation District|Unknown|||2011-08-25|2011-08-25
5640106|Gillespie|Ellenburger-San Saba/Other|Questionable|5|10|2011|2011-05-10||120.4|1705|Interpolated From Topo Map|1584.6|1|Groundwater Conservation District|Unknown| Pumping-level measurement||2011-08-25|2011-08-25
5640106|Gillespie|Ellenburger-San Saba/Other|Publishable|10|18|2011|2011-10-18||117.3|1705|Interpolated From Topo Map|1587.7|1|Groundwater Conservation District|Sonic/Laser Device|||2012-08-21|2012-08-21
5640106|Gillespie|Ellenburger-San Saba/Other|Publishable|5|17|2012|2012-05-17||96.8|1705|Interpolated From Topo Map|1608.2|1|Groundwater Conservation District|Sonic/Laser Device|||2012-08-21|2012-08-21
5640106|Gillespie|Ellenburger-San Saba/Other|Publishable|11|6|2012|2012-11-06||107.8|1705|Interpolated From Topo Map|1597.2|1|Groundwater Conservation District|Sonic/Laser Device|||2013-08-30|2013-08-30
5640106|Gillespie|Ellenburger-San Saba/Other|Publishable|4|30|2013|2013-04-30||107.8|1705|Interpolated From Topo Map|1597.2|1|Groundwater Conservation District|Sonic/Laser Device|||2013-08-30|2013-08-30
5640106|Gillespie|Ellenburger-San Saba/Other|Questionable|11|8|2013|2013-11-08||119|1705|Interpolated From Topo Map|1586|1|Groundwater Conservation District|Sonic/Laser Device| Pumping-level measurement||2014-08-31|2014-08-31
5640106|Gillespie|Ellenburger-San Saba/Other|Publishable|5|30|2014|2014-05-30||114.2|1705|Interpolated From Topo Map|1590.8|1|Groundwater Conservation District|Sonic/Laser Device|||2014-08-31|2014-08-31
5640106|Gillespie|Ellenburger-San Saba/Other|Publishable|10|29|2014|2014-10-29||107.8|1705|Interpolated From Topo Map|1597.2|1|Groundwater Conservation District|Pressure Gage|||2015-08-20|2015-08-20
5640106|Gillespie|Ellenburger-San Saba/Other|Publishable|5|7|2015|2015-05-07||99.2|1705|Interpolated From Topo Map|1605.8|1|Groundwater Conservation District|Pressure Gage|||2015-08-20|2015-08-20
5640106|Gillespie|Ellenburger-San Saba/Other|Publishable|11|2|2015|2015-11-02||103.4|1705|Interpolated From Topo Map|1601.6|1|Groundwater Conservation District|Sonic/Laser Device|||2016-08-31|2016-09-07
5640106|Gillespie|Ellenburger-San Saba/Other|Publishable|6|14|2016|2016-06-14||105.7|1705|Interpolated From Topo Map|1599.3|1|Groundwater Conservation District|Sonic/Laser Device|||2016-08-31|2016-09-07
5640106|Gillespie|Ellenburger-San Saba/Other|Publishable|10|19|2016|2016-10-19||114.4|1705|Interpolated From Topo Map|1590.6|1|Groundwater Conservation District|Sonic/Laser Device|||2017-08-07|2017-08-10
5640106|Gillespie|Ellenburger-San Saba/Other|Questionable|5|2|2017|2017-05-02||129.8|1705|Interpolated From Topo Map|1575.2|1|Groundwater Conservation District|Sonic/Laser Device| Well pumped recently|Recoverying|2017-08-07|2017-08-10
5640201|Gillespie|Ellenburger-San Saba/Other|Publishable|11|12|1987|1987-11-12||119|1740|Interpolated From Topo Map|1621|1|Registered Water Well Driller|Unknown||||
5640201|Gillespie|Ellenburger-San Saba/Other|Publishable|10|22|1991|1991-10-22||113.32|1740|Interpolated From Topo Map|1626.68|1|Groundwater Conservation District|Steel Tape||||
5640201|Gillespie|Ellenburger-San Saba/Other|Publishable|5|10|1992|1992-05-10||108.55|1740|Interpolated From Topo Map|1631.45|1|Groundwater Conservation District|Steel Tape||||
5640201|Gillespie|Ellenburger-San Saba/Other|Publishable|10|14|1992|1992-10-14||109.86|1740|Interpolated From Topo Map|1630.14|1|Groundwater Conservation District|Steel Tape|||1996-07-24|1996-07-24
5640201|Gillespie|Ellenburger-San Saba/Other|Publishable|4|26|1993|1993-04-26||99.94|1740|Interpolated From Topo Map|1640.06|1|Groundwater Conservation District|Steel Tape|||1996-07-24|1996-07-24
5640201|Gillespie|Ellenburger-San Saba/Other|Publishable|10|14|1993|1993-10-14||105.37|1740|Interpolated From Topo Map|1634.63|1|Groundwater Conservation District|Steel Tape|||1996-07-24|1996-07-24
5640201|Gillespie|Ellenburger-San Saba/Other|Publishable|6|28|1994|1994-06-28||116.08|1740|Interpolated From Topo Map|1623.92|1|Groundwater Conservation District|Steel Tape|||1996-07-24|1996-07-24
5640201|Gillespie|Ellenburger-San Saba/Other|Publishable|10|17|1994|1994-10-17||113.98|1740|Interpolated From Topo Map|1626.02|1|Groundwater Conservation District|Steel Tape|||1996-07-24|1996-07-24
5640201|Gillespie|Ellenburger-San Saba/Other|Publishable|10|18|1995|1995-10-18||108.77|1740|Interpolated From Topo Map|1631.23|1|Groundwater Conservation District|Steel Tape|||1996-07-24|1996-07-24
5640201|Gillespie|Ellenburger-San Saba/Other|Publishable|5|15|1996|1996-05-15||113.98|1740|Interpolated From Topo Map|1626.02|1|Groundwater Conservation District|Steel Tape|||1996-07-24|1996-07-24
5640201|Gillespie|Ellenburger-San Saba/Other|Publishable|10|24|1996|1996-10-24||113.98|1740|Interpolated From Topo Map|1626.02|1|Groundwater Conservation District|Steel Tape|||1997-02-12|1997-02-12
5640201|Gillespie|Ellenburger-San Saba/Other|Publishable|11|17|1997|1997-11-17||108.58|1740|Interpolated From Topo Map|1631.42|1|Groundwater Conservation District|Steel Tape|||1998-06-08|1998-06-08
5640201|Gillespie|Ellenburger-San Saba/Other|Publishable|6|1|1998|1998-06-01||109.78|1740|Interpolated From Topo Map|1630.22|1|Groundwater Conservation District|Steel Tape|||2007-07-19|2007-07-19
5640201|Gillespie|Ellenburger-San Saba/Other|Publishable|5|3|1999|1999-05-03||105.61|1740|Interpolated From Topo Map|1634.39|1|Groundwater Conservation District|Steel Tape|||1999-05-14|1999-05-14
5640201|Gillespie|Ellenburger-San Saba/Other|Publishable|10|25|1999|1999-10-25||115.65|1740|Interpolated From Topo Map|1624.35|1|Groundwater Conservation District|Steel Tape|||2000-01-11|2000-01-11
5640201|Gillespie|Ellenburger-San Saba/Other|Publishable|4|4|2000|2000-04-04||113|1740|Interpolated From Topo Map|1627|1|Groundwater Conservation District|Steel Tape|||2000-08-08|2000-08-08
5640201|Gillespie|Ellenburger-San Saba/Other|Publishable|5|22|2001|2001-05-22||100.77|1740|Interpolated From Topo Map|1639.23|1|Groundwater Conservation District|Steel Tape|||2001-07-10|2001-07-10
5640201|Gillespie|Ellenburger-San Saba/Other|Publishable|10|30|2001|2001-10-30||111.54|1740|Interpolated From Topo Map|1628.46|1|Groundwater Conservation District|Steel Tape||||
5640201|Gillespie|Ellenburger-San Saba/Other|Questionable|5|16|2002|2002-05-16||121.71|1740|Interpolated From Topo Map|1618.29|1|Groundwater Conservation District|Steel Tape| Pumping-level measurement||2002-08-12|2002-08-12
5640201|Gillespie|Ellenburger-San Saba/Other|Publishable|10|17|2002|2002-10-17||115.04|1740|Interpolated From Topo Map|1624.96|1|Groundwater Conservation District|Electric Line|||2003-02-27|2003-02-27
5640201|Gillespie|Ellenburger-San Saba/Other|Publishable|4|22|2003|2003-04-22||109.92|1740|Interpolated From Topo Map|1630.08|1|Groundwater Conservation District|Electric Line|||2003-06-17|2003-06-17
